,ABBV,ABEO,ABT,ACAD,ACHC,ACHV,ACRS,ADMA,ADPT,ADUS,AGEN,AGIO,AHCO,AKBA,AKRO,ALDX,ALGN,ALLO,ALNY,ALT,AMGN,AMPH,AMRX,ANAB,ANGO,ANIP,ANIX,AORT,APLS,APYX,AQST,ARDX,ARMP,ARVN,ARWR,ASMB,ATEC,ATRC,ATXS,AVNS,AVTX,AVXL,AXGN,AXSM,BAX,BBIO,BCRX,BDX,BIIB,BKD,BLFS,BMRN,BMY,BNTC,BSX,CABA,CAH,CAPR,CATX,CBIO,CDNA,CDTX,CELC,CHE,CHRS,CI,CLDX,CLPT,CNC,CNMD,COGT,COLL,COO,COR,CORT,CPRX,CRBP,CRDF,CRL,CRMD,CRNX,CRVS,CSTL,CTMX,CYH,CYRX,CYTK,DCTH,DGX,DMAC,DNLI,DNTH,DVA,DVAX,DXCM,EBS,EDIT,EHC,ELAN,ELMD,ELV,ENOV,ENSG,ENTA,EOLS,ESPR,ETHZ,ETON,EW,EXAS,EXEL,EYE,FBIOP,FBRX,FENC,FLGT,FOLD,FULC,GALT,GERN,GH,GILD,GKOS,GMED,GOSS,GYRE,HAE,HALO,HCA,HCSG,HIMS,HOLX,HROW,HRTX,HSDT,HSIC,HUM,IART,IBRX,ICUI,IDXX,IDYA,ILMN,IMDX,IMVT,INCY,INFU,INGN,INSM,INSP,INVA,IONS,IOVA,IQV,IRMD,IRTC,IRWD,ISRG,ITGR,JNJ,KIDS,KNSA,KOD,KRMD,KRYS,KURA,LCTX,LFCR,LFMD,LGND,LH,LLY,LMAT,LNTH,LQDA,LRMR,LXRX,MASI,MCK,MCRB,MD,MDGL,MDT,MDXG,MEDP,MGTX,MIRM,MMM,MMSI,MNKD,MNPR,MO,MOH,MRK,MRNA,MSA,MYGN,NAGE,NATR,NBIX,NEO,NEOG,NHC,NKTR,NRC,NTLA,NTRA,NUS,NVAX,NVST,OCGN,OCUL,OMER,OMI,OPCH,OPK,ORGO,ORKA,OSUR,PAHC,PALI,PBH,PBYI,PCRX,PEN,PFE,PGNY,PHAT,PLSE,PM,PNTG,PODD,PRGO,PRKS,PRTA,PSNL,PTCT,PTGX,PVLA,QDEL,QNCX,RAPT,RARE,RCKT,RCUS,RDNT,REGN,REPL,RGEN,RGNX,RIGL,RLMD,RMD,RNAC,RYTM,RZLT,SAVA,SEM,SENS,SGMO,SGRY,SIBN,SIGA,SLDB,SLNO,SLS,SMLR,SMMT,SMTI,SNDA,SNDX,SRPT,SRRK,STAA,STE,STEX,STOK,STXS,SUPN,SVRA,SYK,SYRE,TARA,TCMD,TDOC,TECH,TECX,TFX,TGTX,THC,TLRY,TMDX,TNDM,TNXP,TRUP,TRVI,TVTX,TWST,UFPT,UHS,UNH,USNA,USPH,UTHR,UTMD,VCEL,VCYT,VIR,VKTX,VMD,VNDA,VRDN,VRTX,VSTM,VTGN,VYGR,WST,XERS,XFOR,XGN,XNCR,XOMA,XRAY,ZBH,ZTS,ZVRA,ZYME
ABBV,0.0,0.28547891752422605,0.32186725475352124,0.3672908887963345,0.3161980443525237,0.26449558738219375,0.28096014251671886,0.3623896144545421,0.38099384357937277,0.33003915121617267,0.36610253135158627,0.38262520559750285,0.3173229842733715,0.2703678995636736,0.2673978296198691,0.3953388383122931,0.37579229899674604,0.3102865722086615,0.3589354187090443,0.20096272904115545,0.32581633758894957,0.45473403158123876,0.36794850997145045,0.3497045056101686,0.3715646936443988,0.39599068218222966,0.38727841902975413,0.33413634027501643,0.3878147905132283,0.32634969449695866,0.363719686996623,0.3484721012640931,0.3082587219915723,0.24186403970518855,0.4574562536590553,0.33848328893478524,0.305305732787215,0.35287597382291247,0.30940116227578474,0.3507285448696795,0.3806873807964373,0.33430772659532915,0.4005370042851763,0.2733429490227877,0.32941489336328644,0.35266527452451885,0.38117682851377616,0.40304433460098943,0.35280211700124064,0.3189645616694798,0.3233957342274008,0.25313681650038483,0.3868839687587332,0.23197950240864518,0.34211308432961934,0.2731845612190143,0.32443784896449995,0.2012197647620733,0.3544707004388678,0.3318704726753908,0.3101174498290473,0.3970971668390608,0.3824072505671889,0.3255920755919003,0.276877682301075,0.28660229620891814,0.29032541906898773,0.30539406363433186,0.3360737265785197,0.22587585511011735,0.24501042498945597,0.3832033339652125,0.37476885153953965,0.327213320347542,0.32510322671759073,0.32796417002902883,0.2971425172226281,0.2769728216473535,0.3170959833689114,0.27241595584247896,0.31694311272034104,0.32621434010777417,0.36139731537243086,0.3257249061776292,0.4027895051834627,0.27945109343020164,0.3388595641690052,0.3498791595810282,0.2728765257181566,0.3150504719967918,0.33457490720081623,0.3896209458332127,0.31153212828202465,0.3582055555145971,0.3890094637806553,0.3765446626691744,0.22729184691655557,0.35991944528933834,0.3647389182222559,0.342058524335644,0.27438039746036047,0.3137387305162456,0.33539843213638665,0.3085351187750518,0.33533599538105685,0.3055574076304408,0.36931706170119016,0.36931786928973187,0.42278615850787105,0.38956008647252294,0.3309170545149985,0.2685170818826601,0.23505252473647192,0.34482720694110386,0.3072058161159497,0.32819773857880197,0.35207097966488277,0.29543991664374314,0.3107228324913185,0.27552197484722213,0.4066980706554253,0.44466270769392174,0.30065170402835495,0.37547785599039374,0.3786584090784171,0.4252393687271399,0.35924626127460507,0.2809771575847589,0.32300036038499397,0.3238491504253039,0.20703891181025388,0.30550843086602775,0.33135150198074403,0.39246048596279565,0.31807570524852,0.39197215254142415,0.2795261203702238,0.3990356562695837,0.335697323982981,0.4263261427562643,0.37034022977378867,0.2502569986617317,0.38384158369222265,0.2897634243822352,0.33135158172148466,0.3825819495675516,0.34320306325186395,0.34912618154079855,0.36890308977681946,0.27234816357611824,0.2772774387633129,0.41470491897094985,0.44069672516554936,0.3238951683676413,0.29276775292537205,0.33570718493731605,0.33683850835286583,0.3343396957835904,0.3308859792150858,0.37017425566780243,0.35582282051143027,0.3583175160992534,0.37547617952326723,0.42080204047150527,0.38478146721039336,0.32966223924152793,0.3608479124718085,0.3852637500899915,0.2806678340709517,0.3510336515825128,0.26034734481712957,0.3985030592039173,0.3877058029235159,0.34411685625788707,0.4054762577307534,0.37500076930916465,0.33447170686487077,0.3842896334976252,0.3616043689808411,0.2267841677396482,0.36610113377536807,0.3686970547706013,0.36225527253465223,0.2761702378613362,0.3363758478927487,0.33092737085271273,0.40834256154400755,0.39787831334720214,0.2971265147432126,0.2972283324664695,0.33299622553859115,0.390543674027591,0.3458629158876721,0.3244014674042201,0.23582590933408107,0.3776785012665091,0.3442126372941543,0.3444740439029799,0.4240374606788672,0.39434888901215226,0.36650430210475277,0.34620128203447237,0.38984217946815436,0.2839330263078621,0.3258730928168229,0.2929345575325253,0.3440543166321109,0.4325539476802129,0.3337683809187441,0.31601425667826993,0.10210406996956825,0.3562278702651491,0.27572063823733434,0.32786701229733867,0.30476566868883104,0.297522545552296,0.3630059222898175,0.14108086270254547,0.445555595390662,0.2851854223738507,0.3340854888959136,0.3777262486542581,0.3648595553091437,0.394374063956593,0.3822020030382957,0.42029406322484103,0.4548463394725034,0.34777899749546776,0.38364421796762466,0.30660578494665763,0.3124019265208366,0.40305381764293313,0.2884241625899901,0.32525493419731866,0.36166375780323556,0.3708134502993527,0.26621285988210713,0.31898126867425786,0.3086838752950129,0.31283943279937676,0.3807196054941817,0.44633082897661014,0.2603413943869215,0.2305209593953177,0.3891207042725359,0.21299627294880155,0.4603224102712996,0.34254537255039114,0.4172522520669538,0.3256541925562518,0.1967007044176326,0.29887741581626237,0.3101116176460118,0.36576305840173146,0.3147777095453785,0.30550029951592583,0.33134531857987964,0.275607481940482,0.2730611851161275,0.2658868856209462,0.34706747581658587,0.3260504151789056,0.4026951111565486,0.2862421053490455,0.386581525134774,0.0928485809147732,0.3020802796598302,0.3424426144209336,0.3523061909717263,0.2421856216871685,0.3605737685168174,0.37410520647890355,0.2597138208542965,0.4388265295406515,0.33542974362040584,0.4056233726290478,0.3454840813453807,0.40480234987499747,0.37768642649620143,0.37263376589504177,0.39828939588930573,0.3416829049402019,0.3298794950890858,0.3970145512187591,0.4123846744486235,0.337886254078159,0.34845330249244477,0.3479298959230208,0.2974639159935068,0.33447401775263524,0.34723278041482797,0.39559355086649745,0.3562216699980204,0.2797535770967988,0.34571529157743697,0.3273300919544906,0.3334280584691248,0.355519393083325,0.23962723750350937,0.2892924350298376,0.27463423628353856,0.35624948170871235,0.22158817416839277,0.3705959950527179,0.3516505081103117,0.3403831604588427,0.3832732488222486,0.3044887355687208,0.33757409265980537,0.37081031415862936,0.3957959803058033,0.3424830925181796,0.38601851325803604,0.38623050539023834,0.31215921929226903,0.3658231967567661,0.3878658351000443,0.40054629813880227,0.3468835463104697,0.37462439854402374,0.3044827560963447,0.3535947297000671,0.3609375449526751,0.3294563014430959,0.3148660370450459,0.2483531007335831,0.3462426948175939
ABEO,0.25654874857130533,0.0,0.3278763366097595,0.38248779741563116,0.28023472614613043,0.2388476567629849,0.21866070157745376,0.3502168375898868,0.29939654450428477,0.29159214622421237,0.36344263583941,0.2878347320652454,0.31980219298272106,0.27296511620774483,0.27054075982205295,0.33261352939923294,0.27366547284184495,0.27002584550453573,0.3110106680059193,0.1707298861023213,0.37269678889340985,0.42136341084064866,0.32397583899364735,0.31189393605090715,0.34538632273760556,0.3612106856857037,0.3429225234721532,0.29073565882086416,0.29609475302301697,0.3142388807124798,0.326869438437706,0.3200787121543908,0.2490391930244172,0.2048342769836352,0.38410385413466,0.3247116733503364,0.2516841855945007,0.3463738676256782,0.20398413507244773,0.36398918107677497,0.29953412993548906,0.28199944956868134,0.3644719670881339,0.24473159054195553,0.3097192589895988,0.32268558318903334,0.3395725457739207,0.3663565493124056,0.2780368625612943,0.2707137719697197,0.31457350317805693,0.26075291172269116,0.3073112786262977,0.1933515611712444,0.29860066578280425,0.28501974566097876,0.28272081678392114,0.22729936369392661,0.3202823522893809,0.2973941336520128,0.2951790178905832,0.30806476686473616,0.35502756612587216,0.3332899071829535,0.2337399053114984,0.28953369538806484,0.2589496224644271,0.2790072258489378,0.3059386722627805,0.2854917875873116,0.18844970423690574,0.29331424788505445,0.2917248598488508,0.31727663119286675,0.30366466822412186,0.30905929189264203,0.32578808195908515,0.24978805922121514,0.27237358579180826,0.2765476925818865,0.2614050258402146,0.2994032299963598,0.3240774730181235,0.32994634915265375,0.21594997440275682,0.2662804162387309,0.3238623627675228,0.3690694381083872,0.25810936709723636,0.2820582602239902,0.2868697185427363,0.3073614392582441,0.26197758333123744,0.343171355464945,0.34657443304034863,0.3003342674018142,0.18254801138886917,0.3061398851090529,0.35659696265249036,0.3007995742104552,0.27985947002731465,0.2529176925306325,0.2838972209102248,0.31466815195053544,0.3263575788847986,0.3106232197729633,0.29798345283739064,0.2776695556275237,0.3160559735529372,0.3360664138490345,0.2854581459755375,0.23476139325003706,0.22648509702367653,0.3529561537402943,0.3494955060785021,0.30032478818841407,0.291965195488596,0.36394271020854063,0.31495548812362517,0.2918334302764637,0.35274186975089666,0.3990822284023207,0.2927441919475586,0.3355020009916515,0.3136818123882787,0.35263931859398956,0.34256082003549854,0.2725839257143968,0.29378475036003304,0.29565324928547576,0.18403123635335392,0.32354654802731636,0.33163152946244756,0.3306863524528552,0.32136823797365316,0.334033848279286,0.2660394543092522,0.30984559240165394,0.3386872708650249,0.3899757131574556,0.325916525644846,0.24658094793456714,0.3602008986938982,0.32539123808675874,0.3122017596683176,0.326679066345064,0.3050723185984057,0.3798464918391844,0.3470641897869274,0.24285795874113159,0.27081955071576774,0.29352996179080243,0.3308518097164873,0.27861556900243084,0.24475601612964976,0.27559698607158195,0.27110453164451953,0.3032378383253952,0.3094824732015517,0.2951032335937397,0.2619421518958356,0.3195838448468966,0.3085153463208971,0.34186405403941195,0.3600307320355545,0.32765328268636695,0.35782192592502565,0.34571299628805674,0.2531252862019596,0.2735060929811064,0.24475347813474616,0.3582125844251546,0.3605852982365721,0.29148023183411115,0.34787631404868313,0.28347589685872104,0.2938077472200774,0.3655220597879106,0.2862704364526827,0.22734234690634356,0.321399591061562,0.3753255119738886,0.29294742025365683,0.2107411033150802,0.2503130737818423,0.2676035915439752,0.31965257020264926,0.33562936594894033,0.2846722940424032,0.24418238875357792,0.28055824136178525,0.3173699876098746,0.37187348536580567,0.3231710857566235,0.23911836335964548,0.3180566493755014,0.343436680309811,0.30766782761363953,0.35524048754188664,0.29077334625416457,0.3267134806747509,0.3122299430570351,0.251462104938577,0.2759828625338034,0.29569340244992615,0.2486134421591245,0.3331692701330472,0.36259373059951194,0.27854307050643734,0.30343383528250684,0.09964198254553931,0.28765317307084476,0.31904754323720863,0.2959226836883625,0.26213295069461523,0.2747699524540008,0.3276739605119809,0.11348382661673558,0.358532938397638,0.268577734456344,0.28209049382238327,0.34547166572008897,0.24459661976649136,0.3098255227200699,0.3029134791470338,0.32844282419543075,0.3284562486769874,0.36349674958089245,0.35216684945389687,0.24757607526895198,0.27040489683733815,0.32849024664249993,0.30175123110015006,0.2594631690105825,0.33647883025515674,0.24559298675529156,0.2581386273433933,0.2952546327643866,0.26133268540135546,0.3122420402106544,0.327234410325449,0.39386726351135254,0.2743196838784152,0.16796413238020372,0.31497455374034566,0.2282003121160352,0.3789772520052591,0.27261625748761253,0.3974291258156686,0.3579753592983493,0.17199113697235466,0.28635198058763234,0.26706668255382515,0.2932756519451864,0.3271141161841555,0.2902638373339476,0.2920163634168613,0.21803355820050538,0.23785008941821717,0.2571102581972318,0.2654651376956814,0.28137375187560837,0.33454521795704584,0.22766382670920876,0.30951490471972987,0.08252298395791255,0.28214253118662747,0.28359453419090674,0.3508191106487383,0.22424067141790507,0.34051966119038246,0.36676196435825165,0.18287959119249922,0.3308721554473473,0.29078996762772513,0.3740420762621772,0.29619535800111857,0.35434373184202206,0.33009412530216187,0.4127061490391418,0.3025164418902661,0.3171757754909126,0.3073230652367857,0.35096050582776445,0.3000378371647181,0.3542010204223276,0.3060955333175634,0.3318750869044592,0.2735184150228201,0.27845204479668123,0.32273420789073864,0.35745639504493065,0.36943216436285553,0.3125799974156033,0.2883359946409349,0.2939067734257576,0.32126213465759584,0.2982547504524592,0.21167677845736868,0.27105917920988254,0.274689977570714,0.26748658635231315,0.22745335490354623,0.29133922848088833,0.3658793835890426,0.31925198401970467,0.31067833061304934,0.2854376836756993,0.30387013120803286,0.34621973659905775,0.3640210677889939,0.26731123166183685,0.2864929566459284,0.3269495030048599,0.28717922668615586,0.30148287305710486,0.35874758355275804,0.36023917031012703,0.274359064658925,0.3415216622776885,0.24819646278736412,0.30004095872276665,0.31352181501726356,0.26296290768854835,0.26387062714967446,0.25582277517437013,0.3587763026946223
ABT,0.3792096007544031,0.3669655906656193,0.0,0.3836588991879377,0.26141285667025,0.25635141207352824,0.19578655914350954,0.3135799622219988,0.29216730904610594,0.3046671658061422,0.3057549754383396,0.3466595089643348,0.34558512999119895,0.2717736617012812,0.3060046769832847,0.31470186635973363,0.3058664415001508,0.2945006166076708,0.2885414440427315,0.22599537326522026,0.2784857530478773,0.3718145907399721,0.30616862142588785,0.3624053037199122,0.30190141717223234,0.28614959429323444,0.37891558871797343,0.2927667051203449,0.3763860791844405,0.29784839900036847,0.3290412713758699,0.29600953844898426,0.24250945856378647,0.1816377263903788,0.35098777161386585,0.35397082866922197,0.25906503610643355,0.3359697694783066,0.33294319758933777,0.29454259189723825,0.29698477691325786,0.2808322452174908,0.33600346100935896,0.2513242149618454,0.19641942216783215,0.32088780380971405,0.33491914743436757,0.26655128152767915,0.29093470055058374,0.28208273827226116,0.317396248618849,0.3055855838617326,0.3090288321068264,0.20668537294023726,0.26452875891027433,0.3191423898850516,0.26943496171559805,0.22049841448634047,0.32944365822612337,0.33908909005289695,0.25189650552176224,0.33267835134551116,0.34189663121343505,0.2840624536313294,0.272567537915636,0.3042243715816511,0.25510408007541585,0.3173449437005802,0.25308121920821675,0.27205865552546105,0.2156596050791379,0.3166191818980488,0.3145413262961716,0.3255731246411774,0.2984267687063162,0.30322657227876837,0.26315092212483926,0.24887935311609022,0.2897430032215165,0.278807260952639,0.26451828357558965,0.24886904665623674,0.263654557212368,0.2569475345092707,0.3155078173123644,0.2351887874334135,0.309877242230132,0.30701912851388147,0.3081302721261238,0.319596677637661,0.256640699489575,0.3432700709859324,0.26248993355820394,0.3157917742076683,0.3706155973965794,0.2715342950368805,0.15511154282022768,0.35144483768049795,0.3123023892761094,0.3965079992003998,0.2696748875605835,0.2954817904551777,0.2366994557869755,0.3315451443178561,0.3005681015792607,0.32281916092587254,0.3084527017454022,0.3204671793815696,0.2840590174896022,0.35136721757501804,0.3106225935822577,0.2822217420528631,0.2588015411979868,0.3270747040999547,0.32587413977776597,0.3068128311504527,0.3105693325246181,0.3282840641707517,0.25171108778332246,0.24546774903937144,0.3723410368320416,0.36170438039954833,0.3010385972454641,0.3018394438551136,0.33521388374045574,0.3117986480320159,0.3077987760076368,0.31574237282480383,0.25487043681895877,0.34778888026131766,0.17324336093691486,0.3623923690543249,0.34035385205726865,0.32209687650524227,0.2876459366366502,0.31294769287411917,0.2644799440543344,0.29019751737716604,0.28144208258621434,0.29845921490217864,0.29233222172764417,0.21252539287414082,0.33799837661264504,0.3140234294771944,0.3580547082900799,0.29568816693831446,0.3296803054774914,0.3200411700745717,0.33812797041910087,0.3409072142441453,0.304158121712306,0.27687847985956465,0.30477995502495453,0.2800325794977581,0.2715284198998938,0.29260536830596634,0.28397974751347566,0.29047942356917195,0.34758025520310437,0.21281459761572316,0.3695936802434972,0.39735492561770847,0.3581935215579177,0.3511133039760981,0.30173809624699444,0.34245453933996883,0.29112532856894574,0.33848824479392403,0.2661051426486173,0.30382666229991745,0.3066515999877076,0.31807246572014514,0.28215576253051966,0.30353477834685816,0.3596697049411773,0.31148383245165967,0.23860544261114036,0.32461173304989177,0.2778887043769817,0.22004733132747226,0.37324185786382036,0.34450353041799897,0.2887145651844804,0.2388491034268067,0.30233458887536374,0.2673712042806691,0.37298634354424387,0.3153624919099596,0.3161253509831226,0.25649330447225377,0.2639430768732815,0.2558213467985853,0.3018822281301357,0.31363640106759577,0.2459528824323624,0.29801053416345513,0.3080969038774019,0.27758078181604,0.3340543598358248,0.3211582190036286,0.30516486618269467,0.3146071334784568,0.27679591225601424,0.27744486286704123,0.2650738736190598,0.2330116713068538,0.2945423740190082,0.28849715520179914,0.27302682217308816,0.3037494987785266,0.07731492727204779,0.2645555550126516,0.31508698483400277,0.2752129336221849,0.27268565219285734,0.35173752906620703,0.331376052410151,0.11370727767953628,0.347791982509879,0.30360418532682076,0.25550415672665966,0.3136560048118775,0.31779089886846795,0.309697495237368,0.2932693569036144,0.3060613464827432,0.3230794927834773,0.34231558777154314,0.3163503387927966,0.29396504384030575,0.2701902642765559,0.31893257718612555,0.2977862235109602,0.2753994850801976,0.3637104452044167,0.24085315832345117,0.2792070597135956,0.3103343205555128,0.3346455651544339,0.2648524007245403,0.27562598673443583,0.31274528223064946,0.3149820140228602,0.1882917817878136,0.3216582818972546,0.2979520478611275,0.4080741205434716,0.2828019911626909,0.31486399537331017,0.26822078731634347,0.23206071887149146,0.30546981052970196,0.2744673487264804,0.35190873282781043,0.31523650206375403,0.29455094738473914,0.2612502142402021,0.298370072422689,0.28727243349376014,0.22856360060513498,0.29525601290305625,0.2849710242723033,0.31707612130795915,0.23966291480449192,0.28269029162131387,0.07202811166851052,0.3004523581778808,0.29094416696468944,0.2816345446194292,0.25495511599716975,0.28843488342324625,0.38305835197456006,0.25117820086161413,0.3664046329004436,0.3060160411300065,0.36805907567356605,0.25441851892183326,0.33052715030069435,0.33769979366234376,0.3243121336325454,0.2544016718136474,0.31225373997909417,0.2535547444846707,0.30440385534319897,0.35014499435210755,0.33819049784194893,0.2753602723164823,0.30616859766008697,0.2173301849997421,0.28717932125242424,0.25169790959820004,0.3161837012860406,0.29801094863794,0.2576323206092525,0.23629083038460444,0.3546195555570574,0.30479795252806013,0.2720997021054046,0.2930206578418882,0.2595770763527494,0.24174338496801429,0.3337100707178873,0.2915644768986294,0.3500341177238532,0.34305050631243034,0.2922805599449064,0.3159878602548421,0.28179931396367974,0.34464913208365466,0.30794464024651985,0.33137445223956785,0.2636752247854368,0.31003501975960757,0.31411732686427074,0.2637662752908455,0.3287529768579685,0.30669671295747786,0.35183557572386065,0.3424210193686784,0.3558389601874263,0.2431048422621478,0.3300479079123222,0.2439690518134901,0.26389481940950693,0.23253600225151203,0.23969313700431355,0.3820994129352917
ACAD,0.5174258222383283,0.45763072672336463,0.4736899025682913,0.0,0.4940562797502276,0.3879278187261292,0.3527924239190728,0.5474818916555166,0.5090138994485481,0.49279531729171294,0.5183169470151835,0.514490154421682,0.4897552102972658,0.3869713118765507,0.4342574503946913,0.5790863139874587,0.47435248713810724,0.4880402949021042,0.4685133391283906,0.36353326173402367,0.557377224906861,0.6188709647844037,0.5977242817958036,0.5449016555414448,0.5139149356111289,0.5206755638239131,0.6532544608005566,0.5675064347635196,0.5025540208740679,0.5965140461712125,0.5063532790262499,0.46746495510305336,0.32967816191248595,0.29432462127496856,0.5852338600486976,0.47533654080396975,0.44793920348274974,0.5318007444885466,0.43268575314396246,0.5295815735319479,0.45882808077627757,0.44699204847999285,0.5835937364253504,0.36689606928379487,0.4760657547553318,0.46764739427231494,0.46438879799892957,0.5159562658356264,0.4594353431721521,0.4692444867333312,0.5020497100073777,0.435669658786549,0.5151430561506035,0.3306789046502078,0.5041468565588593,0.5050609873612271,0.5605968212763193,0.3952059590608986,0.600445316615162,0.514487341034612,0.42962145928818685,0.5736723558654749,0.655540793899555,0.518507916333765,0.4574632803056488,0.4865403084222205,0.41541378397781764,0.4692172835891888,0.49104555805402045,0.4231137311967051,0.38164536639404906,0.5353350354805614,0.48319952943838873,0.5166676090666159,0.4721725540509821,0.4366218730931682,0.4050011736520417,0.4238215526282442,0.5022077699275079,0.41959835443295573,0.4680307842256402,0.4896922061818088,0.45687665844263314,0.409180339489921,0.4089417873704677,0.48418397958777154,0.5035769542096763,0.4698996842154069,0.46223551134124086,0.5224411559372336,0.4691336369159474,0.5326937880906601,0.4441129704895743,0.5756259625050949,0.5533104877157019,0.5301498632129974,0.30559138338747294,0.5219241232481,0.547943601480609,0.5856742659735737,0.450332993563451,0.46784460887034784,0.45604830404522745,0.49824428080020466,0.5146817460037999,0.4458993054674193,0.5329971565513393,0.46864888201487515,0.5247738365140169,0.5193858405287841,0.4245262215455892,0.36596428408661247,0.37522447336880477,0.49896982229426273,0.45647190562956014,0.5270282872899918,0.4870777255856603,0.56278072272864,0.48105929108311046,0.45760487502044284,0.5356821854037472,0.5819217576320359,0.47151681814599766,0.5853685214673607,0.5448184024147754,0.5913800687286895,0.4671502643069821,0.4666153693432031,0.45740619214260464,0.5038701908454262,0.29076398366082773,0.5456308956752008,0.5892688277104049,0.6028141295222778,0.47394305347679916,0.5940489800932679,0.40540369242277985,0.5445332179956978,0.5280569353131747,0.6264352757643524,0.5325703430497882,0.3913987865908429,0.5332175943812267,0.528745610820791,0.5453015783817031,0.4482216179190263,0.47873779771962094,0.5174983425029946,0.4931410524071513,0.3931343046981767,0.3681093066716661,0.4513123151862778,0.4848557780333548,0.4871931886105925,0.42604450320087567,0.5121758302331962,0.46133375919048886,0.528821496445328,0.5174243485142027,0.4471119473720297,0.5663483971041805,0.5332713034139259,0.4831320107326019,0.6104014905435835,0.563264315072227,0.5808450129544838,0.5089907249190834,0.6086836373718303,0.4348648313041873,0.5125530563371028,0.41437802619122466,0.5730618096391539,0.579397718526786,0.4968744024339222,0.6808058509337955,0.5309807082238239,0.4744283801761907,0.5689817539209567,0.5926711597822616,0.3119281680202876,0.5778236273736065,0.5664763882157364,0.47224883530878403,0.43596039247419954,0.4766345919901907,0.4351541348368259,0.6023620383969096,0.5538629557077897,0.4893342500976905,0.46571849485232986,0.40792936281769093,0.5618981023326568,0.5641051154847865,0.5137736352531344,0.42840458709443413,0.5223482596892697,0.5544707291834772,0.5269895992425381,0.6224878534988867,0.5248752630561045,0.5292000127260122,0.5270115845890181,0.48462430201479745,0.4581610658427244,0.44504004606144965,0.3660861391659177,0.491163168880055,0.5605650176237617,0.5513522110541182,0.5165705015914727,0.17776998854337564,0.5129175626505615,0.43834721007041494,0.5134641454143481,0.5112298026970883,0.48983679127943675,0.6173781555731697,0.20557987747313183,0.5918217737412681,0.40264108481786903,0.4973733220849865,0.506065333320784,0.4509402360467395,0.5543433016434842,0.5762976042003001,0.5800101260510699,0.5879476891747333,0.6191339236088567,0.5863901011432977,0.45420831513448556,0.4985455759941033,0.49935963028237274,0.517994231393244,0.47897476071301476,0.5996161723629325,0.4962266162764666,0.3724627230036201,0.47176613381750676,0.48604610675183174,0.5209335266585365,0.46547019371312276,0.5747630503883345,0.43279612197404094,0.2878274510488074,0.5397775255837115,0.4059560200626821,0.6757824160660179,0.45892603994097786,0.5910178202391244,0.4230258217524624,0.3439155295229707,0.45331701207382147,0.45066945519936225,0.5094947402849945,0.5190710764104637,0.44885118957343945,0.4971160298296744,0.45566666323941707,0.3732910212965085,0.4923406398252972,0.5010379777412217,0.492982858125297,0.5432445063659412,0.40688437887852547,0.48083067546844366,0.1733687897799477,0.4932320772738569,0.49220452196647163,0.5216789151631784,0.3575365152426422,0.4862832089448338,0.5316755141134522,0.30546030860711865,0.5815092806017383,0.41663013142932787,0.5488055630423849,0.49123724985368195,0.5176099438473738,0.5266373811158976,0.5616451284028491,0.5135348235050717,0.4881439360557284,0.47965546020278005,0.4830567387996665,0.5724676850245991,0.47037579098796384,0.5046481670269389,0.4666760030398206,0.39966160668180983,0.500321032086946,0.4286343124998337,0.5113065441303013,0.5245449248150003,0.37988018254301426,0.5080481251028759,0.5508240344929614,0.4660320920289612,0.4741821089697772,0.38420427799350265,0.4228103944698731,0.4410246968581327,0.5276832113197627,0.39064970983669073,0.5069046065975809,0.6154254411992781,0.46707395132242646,0.4999947715749038,0.4532022925638938,0.5317138676585409,0.5713862262218256,0.533198927225855,0.47723159687577166,0.42420201756331094,0.5325555445734496,0.4206966395878857,0.5401705373795527,0.5719756142441637,0.6219104344949562,0.4910727959677277,0.5946934133914178,0.3892319790768076,0.5255867629964958,0.5510311296818216,0.4487870930969768,0.4612942690105788,0.4546510210166696,0.5102309548940622
